2021	5	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.107	0.215	0.265	0.217	0.104	0.032	0.034	0.006	0.000	0	0
2021	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.004	0.042	0.091	0.153	0.214	0.210	0.139	0.100	0.031	0.014	0.002	0	0
2021	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																															
2021.19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.013	0.084	0.086	0.098	0.135	0.167	0.165	0.140	0.079	0.028	0	0	0	0
2021.19	2	0	0	0	0	0	0	0	0	0.000	0.001	0	0	0	0	0	0.001	0.001	0.016	0.042	0.084	0.110	0.188	0.202	0.189	0.103	0.051	0.011	0.001	0.000	0
2021.19	3	0	0	0	0	0.001	0.005	0.015	0.019	0.014	0.006	0	0	0	0	0	0	0.002	0.009	0.032	0.045	0.077	0.128	0.193	0.192	0.175	0.068	0.018	0.002	0.000	0
2021.19	4	0	0	0.001	0.010	0.033	0.089	0.150	0.153	0.096	0.062	0.039	0.029	0.052	0.043	0.023	0.001	0.004	0.016	0.022	0.036	0.068	0.040	0.018	0.008	0.003	0.002	0.000	0.000	0	0
2021.19	5	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.107	0.215	0.265	0.217	0.104	0.032	0.034	0.006	0.000	0	0
2021.19	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.004	0.042	0.091	0.153	0.214	0.210	0.139	0.100	0.031	0.014	0.002	0	0
2021.19	7	0	0	0	0.001	0.007	0.017	0.022	0.035	0.073	0.067	0.084	0.077	0.066	0.044	0.013	0.004	0.006	0.012	0.04	0.054	0.098	0.086	0.083	0.072	0.026	0.01	0	0	0	0
2021.19	8	0	0	0	0	0.005	0.012	0.023	0.044	0.077	0.099	0.114	0.094	0.094	0.1	0.079	0.037	0.013	0.004	0.012	0.021	0.025	0.033	0.054	0.037	0.017	0.007	0.001	0	0	0
2021.19	9	0	0	0	0	0	0	0	0	0	0.017	0.134	0.235	0.117	0.086	0.015	0.02	0.018	0.015	0.022	0.033	0.026	0.081	0.077	0.052	0.052	0	0	0	0	0
2021.19	10	0	0	0	0	0	0	0.03	0.105	0.097	0.085	0.094	0.079	0.074	0.079	0.07	0.1	0.093	0.051	0.024	0.009	0.009	0	0	0	0	0	0	0	0	0
2021.19	11	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0.003	0.028	0.104	0.182	0.253	0.183	0.098	0.065	0.035	0.028	0.016	0	0.001	0	0	0	0
2021.19	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0.017	0.054	0.11	0.165	0.169	0.126	0.105	0.099	0.093	0.039	0.013	0.002	0	0	0	0																																
2021.20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0.013	0.084	0.086	0.098	0.135	0.167	0.165	0.140	0.079	0.028	0	0	0	0
2021.20	2	0	0	0	0	0	0	0	0	0.000	0.001	0	0	0	0	0	0.001	0.001	0.016	0.042	0.084	0.110	0.188	0.202	0.189	0.103	0.051	0.011	0.001	0.000	0
2021.20	3	0	0	0	0	0.001	0.005	0.015	0.019	0.014	0.006	0	0	0	0	0	0	0.002	0.009	0.032	0.045	0.077	0.128	0.193	0.192	0.175	0.068	0.018	0.002	0.000	0
2021.20	4	0	0	0.001	0.010	0.033	0.089	0.150	0.153	0.096	0.062	0.039	0.029	0.052	0.043	0.023	0.001	0.004	0.016	0.022	0.036	0.068	0.040	0.018	0.008	0.003	0.002	0.000	0.000	0	0
